"icode","n","min","max","mean","sd","product","meanpsd","meanmsd","code","realm","biome","area"
27,45388,6680,9990,8401.18203,460.788627,"MCD09_mean_07",8861.970657,7940.393403,"IM_7","IndoMalay","Tropical & Subtropical Grasslands, Savannas & Shrublands",34651.8762386551
28,35520,7159,9705,8686.688176,429.149026,"MCD09_mean_07",9115.837202,8257.53915,"IM_9","IndoMalay","Flooded Grasslands & Savannas",27965.061625446
29,5088,6733,9838,8679.30169,567.430696,"MCD09_mean_07",9246.732386,8111.870994,"IM_10","IndoMalay","Montane Grasslands & Shrublands",4348.58030785199
30,1396261,2426,10000,7817.176135,1570.084346,"MCD09_mean_07",9387.260481,6247.091789,"IM_13","IndoMalay","Deserts & Xeric Shrublands",1089110.26176248
31,142941,3577,10000,8375.179221,1023.075554,"MCD09_mean_07",9398.254775,7352.103667,"IM_14","IndoMalay","Mangroves",119125.2374617
32,666166,6129,10000,8399.9551,596.91131,"MCD09_mean_07",8996.86641,7803.04379,"PA_1","Palearctic","Tropical & Subtropical Moist Broadleaf Forests",511013.17083952
33,14778591,57,10000,5983.277963,1654.665453,"MCD09_mean_07",7637.943416,4328.61251,"PA_4","Palearctic","Temperate Broadleaf & Mixed Forests",8693080.70914956
34,2891794,234,10000,6421.778637,1768.017943,"MCD09_mean_07",8189.79658,4653.760694,"PA_5","Palearctic","Temperate Conifer Forests",1713206.30862659
35,24585235,2343,9879,5222.96268,872.282481,"MCD09_mean_07",6095.245161,4350.680199,"PA_6","Palearctic","Boreal Forests/Taiga",9974753.84803102
36,8286176,0,9531,4874.621725,1447.782235,"MCD09_mean_07",6322.40396,3426.83949,"PA_8","Palearctic","Temperate Grasslands, Savannas & Shrublands",4720739.03932887
37,526656,0,8385,4308.250311,2829.55671,"MCD09_mean_07",7137.807021,1478.693601,"PA_9","Palearctic","Flooded Grasslands & Savannas",338367.403951761
38,4899545,81,10000,6231.460387,1984.856891,"MCD09_mean_07",8216.317278,4246.603496,"PA_10","Palearctic","Montane Grasslands & Shrublands",3392431.64470598
39,13143262,975,9998,4403.288816,1192.0023,"MCD09_mean_07",5595.291116,3211.286516,"PA_11","Palearctic","Tundra",4057181.56827342
40,3015613,0,8904,1822.663116,1132.141759,"MCD09_mean_07",2954.804875,690.521357,"PA_12","Palearctic","Mediterranean Forests, Woodlands & Scrub",2055581.75529756
41,24041121,0,9962,2011.588288,1700.491914,"MCD09_mean_07",3712.080202,311.096374,"PA_13","Palearctic","Deserts & Xeric Shrublands",17403596.330573
42,67273,2405,7229,4527.736179,835.313965,"MCD09_mean_07",5363.050144,3692.422214,"NA_2","Nearctic","Tropical & Subtropical Dry Broadleaf Forests",51094.6339654442
43,375006,2848,10000,6963.687872,1073.831397,"MCD09_mean_07",8037.519269,5889.856475,"NA_3","Nearctic","Tropical & Subtropical Coniferous Forests",289049.53675497
44,4419312,1538,9163,6030.913762,720.766138,"MCD09_mean_07",6751.6799,5310.147624,"NA_4","Nearctic","Temperate Broadleaf & Mixed Forests",2842611.26278819
45,3848773,294,10000,5318.795274,1894.371763,"MCD09_mean_07",7213.167037,3424.423511,"NA_5","Nearctic","Temperate Conifer Forests",2306573.43922857
46,11172313,2626,10000,5998.06576,1004.902257,"MCD09_mean_07",7002.968017,4993.163503,"NA_6","Nearctic","Boreal Forests/Taiga",5103136.38558615
47,107349,3292,9076,6424.588147,862.542305,"MCD09_mean_07",7287.130452,5562.045842,"NA_7","Nearctic","Tropical & Subtropical Grasslands, Savannas & Shrublands",80803.054655962
48,5021883,163,7219,4077.50954,1009.164615,"MCD09_mean_07",5086.674155,3068.344925,"NA_8","Nearctic","Temperate Grasslands, Savannas & Shrublands",3096877.65556798
49,14231614,905,10000,4504.025639,1570.243342,"MCD09_mean_07",6074.268981,2933.782297,"NA_11","Nearctic","Tundra",4253620.780699
50,173991,167,8461,1277.371215,1007.161128,"MCD09_mean_07",2284.532343,270.210087,"NA_12","Nearctic","Mediterranean Forests, Woodlands & Scrub",121539.999692215
51,3294261,563,9463,3791.451192,1601.270355,"MCD09_mean_07",5392.721547,2190.180837,"NA_13","Nearctic","Deserts & Xeric Shrublands",2324734.02781372
52,1517251,238,9064,3654.39317,1049.505567,"MCD09_mean_07",4703.898737,2604.887603,"NA_98","Nearctic","Lake",875775.204944069
53,8274670,466,10000,2438.343194,1655.098328,"MCD09_mean_07",4093.441522,783.244866,"NA_99","Nearctic","Rock & Ice",8632669.43482529
54,11000629,718,10000,5779.353556,1821.956736,"MCD09_mean_07",7601.310292,3957.39682,"NT_1","Neotropics","Tropical & Subtropical Moist Broadleaf Forests",9277768.86643515
55,1386714,754,10000,5396.164735,1999.093727,"MCD09_mean_07",7395.258462,3397.071008,"NT_2","Neotropics","Tropical & Subtropical Dry Broadleaf Forests",1144758.86402722
56,399192,3120,10000,7755.832877,1096.597314,"MCD09_mean_07",8852.430191,6659.235563,"NT_3","Neotropics","Tropical & Subtropical Coniferous Forests",327610.676518667
57,690956,3303,10000,7522.54256,1084.576429,"MCD09_mean_07",8607.118989,6437.966131,"NT_4","Neotropics","Temperate Broadleaf & Mixed Forests",413198.920570835
58,4946417,521,9785,3987.605957,1706.962412,"MCD09_mean_07",5694.568369,2280.643545,"NT_7","Neotropics","Tropical & Subtropical Grasslands, Savannas & Shrublands",3993853.751848
59,2478959,2191,10000,5427.980585,992.833391,"MCD09_mean_07",6420.813976,4435.147194,"NT_8","Neotropics","Temperate Grasslands, Savannas & Shrublands",1629667.51758279
60,340291,1596,9368,4045.413099,1362.329437,"MCD09_mean_07",5407.742536,2683.083662,"NT_9","Neotropics","Flooded Grasslands & Savannas",270985.872744574
61,1103938,554,10000,3399.945581,2545.160744,"MCD09_mean_07",5945.106325,854.784837,"NT_10","Neotropics","Montane Grasslands & Shrublands",874747.377543077
62,203097,525,9973,3527.179146,1963.755493,"MCD09_mean_07",5490.934639,1563.423653,"NT_12","Neotropics","Mediterranean Forests, Woodlands & Scrub",148840.281162682
63,1401083,56,10000,4444.165603,2298.725485,"MCD09_mean_07",6742.891088,2145.440118,"NT_13","Neotropics","Deserts & Xeric Shrublands",1178910.87764069
64,151413,1693,9907,6022.194481,1465.478773,"MCD09_mean_07",7487.673254,4556.715708,"NT_14","Neotropics","Mangroves",125626.572163706
65,9721,974,2504,1516.461167,226.449168,"MCD09_mean_07",1742.910335,1290.011999,"NT_98","Neotropics","Lake",8033.35708767562
66,31283,6195,10000,9269.037624,830.77394,"MCD09_mean_07",10099.811564,8438.263684,"NT_99","Neotropics","Rock & Ice",17425.9514544645
67,35354,1342,9988,6654.943203,1611.294459,"MCD09_mean_07",8266.237662,5043.648744,"OC_1","Oceania","Tropical & Subtropical Moist Broadleaf Forests",29041.4567475314
68,18023,1118,9825,5951.356101,1596.931306,"MCD09_mean_07",7548.287407,4354.424795,"OC_2","Oceania","Tropical & Subtropical Dry Broadleaf Forests",14716.7680716168
69,4200,1063,9482,3992.002857,1642.670675,"MCD09_mean_07",5634.673532,2349.332182,"OC_7","Oceania","Tropical & Subtropical Grasslands, Savannas & Shrublands",3397.20486338822
1,4109912,501,10000,7513.016488,1874.357031,"MCD09_mean_08",9387.373519,5638.659457,"AT_1","Afrotropics","Tropical & Subtropical Moist Broadleaf Forests",3493131.82776895
2,236635,280,9305,2089.793661,1377.222735,"MCD09_mean_08",3467.016396,712.570926,"AT_2","Afrotropics","Tropical & Subtropical Dry Broadleaf Forests",195296.351029083
3,16678175,23,10000,5146.394709,2791.923098,"MCD09_mean_08",7938.317807,2354.471611,"AT_7","Afrotropics","Tropical & Subtropical Grasslands, Savannas & Shrublands",14012152.6144706
4,32718,1139,9684,2971.42793,1009.629291,"MCD09_mean_08",3981.057221,1961.798639,"AT_8","Afrotropics","Temperate Grasslands, Savannas & Shrublands",25842.0842717302
5,547700,132,8892,4471.907729,2928.858639,"MCD09_mean_08",7400.766368,1543.04909,"AT_9","Afrotropics","Flooded Grasslands & Savannas",458825.014149343
6,1082136,236,10000,4366.488861,2783.314226,"MCD09_mean_08",7149.803087,1583.174635,"AT_10","Afrotropics","Montane Grasslands & Shrublands",864245.767747328
7,133341,2430,8807,4275.64896,684.244866,"MCD09_mean_08",4959.893826,3591.404094,"AT_12","Afrotropics","Mediterranean Forests, Woodlands & Scrub",95863.7234657234
8,3035409,17,9876,2135.835304,1751.519116,"MCD09_mean_08",3887.35442,384.316188,"AT_13","Afrotropics","Deserts & Xeric Shrublands",2408177.6913716
9,90957,170,9967,7157.721286,2897.445588,"MCD09_mean_08",10055.166874,4260.275698,"AT_14","Afrotropics","Mangroves",76880.1227050211
10,182688,305,8254,3594.336727,1858.86009,"MCD09_mean_08",5453.196817,1735.476637,"AT_98","Afrotropics","Lake",155945.223326255
11,9505664,1903,10000,7532.502941,1351.443259,"MCD09_mean_08",8883.9462,6181.059682,"AN_11","Antarctic","Tundra",3224184.7464844
12,1358169,1676,10000,7776.163046,1351.87891,"MCD09_mean_08",9128.041956,6424.284136,"AA_1","Australasia","Tropical & Subtropical Moist Broadleaf Forests",1160342.82886843
13,104288,721,9952,4571.23227,1891.488208,"MCD09_mean_08",6462.720478,2679.744062,"AA_2","Australasia","Tropical & Subtropical Dry Broadleaf Forests",88348.3176177127
14,1060843,1843,9998,5623.018074,1426.304569,"MCD09_mean_08",7049.322643,4196.713505,"AA_4","Australasia","Temperate Broadleaf & Mixed Forests",736810.28289232
15,2670428,147,9409,1656.898935,1335.095848,"MCD09_mean_08",2991.994783,321.803087,"AA_7","Australasia","Tropical & Subtropical Grasslands, Savannas & Shrublands",2170611.10563935
16,865493,836,9896,3361.110737,1481.477568,"MCD09_mean_08",4842.588305,1879.633169,"AA_8","Australasia","Temperate Grasslands, Savannas & Shrublands",631022.582964559
17,99967,3998,10000,7354.512239,1319.741349,"MCD09_mean_08",8674.253588,6034.77089,"AA_10","Australasia","Montane Grasslands & Shrublands",67647.4404677671
18,1630,6725,9474,8236.860123,494.857146,"MCD09_mean_08",8731.717269,7742.002977,"AA_11","Australasia","Tundra",876.391879628791
19,1113014,1863,9309,4966.853835,1125.361779,"MCD09_mean_08",6092.215614,3841.492056,"AA_12","Australasia","Mediterranean Forests, Woodlands & Scrub",805435.726597712
20,4626700,217,9168,1512.668794,923.809621,"MCD09_mean_08",2436.478415,588.859173,"AA_13","Australasia","Deserts & Xeric Shrublands",3580111.63052413
21,31421,3543,9535,7756.085962,1061.740007,"MCD09_mean_08",8817.825969,6694.345955,"AA_14","Australasia","Mangroves",26884.7535125501
22,6661401,907,10000,8204.926269,1098.391494,"MCD09_mean_08",9303.317763,7106.534775,"IM_1","IndoMalay","Tropical & Subtropical Moist Broadleaf Forests",5422854.37209134
23,1886721,5265,9970,9016.871078,507.69606,"MCD09_mean_08",9524.567138,8509.175018,"IM_2","IndoMalay","Tropical & Subtropical Dry Broadleaf Forests",1531782.59191699
24,127677,2464,10000,7988.59374,1530.873264,"MCD09_mean_08",9519.467004,6457.720476,"IM_3","IndoMalay","Tropical & Subtropical Coniferous Forests",95956.3882790413
25,200216,2754,10000,8134.515868,1541.174212,"MCD09_mean_08",9675.69008,6593.341656,"IM_4","IndoMalay","Temperate Broadleaf & Mixed Forests",149970.345753284
26,90962,2008,10000,7875.416658,2162.332211,"MCD09_mean_08",10037.748869,5713.084447,"IM_5","IndoMalay","Temperate Conifer Forests",67304.1093393582
27,45388,6369,9957,7725.55757,534.371587,"MCD09_mean_08",8259.929157,7191.185983,"IM_7","IndoMalay","Tropical & Subtropical Grasslands, Savannas & Shrublands",34651.8762386551
28,35520,6677,9778,8491.618581,556.902707,"MCD09_mean_08",9048.521288,7934.715874,"IM_9","IndoMalay","Flooded Grasslands & Savannas",27965.061625446
29,5088,6348,9776,8537.112618,648.983023,"MCD09_mean_08",9186.095641,7888.129595,"IM_10","IndoMalay","Montane Grasslands & Shrublands",4348.58030785199
30,1396261,0,10000,7761.114478,1534.885844,"MCD09_mean_08",9296.000322,6226.228634,"IM_13","IndoMalay","Deserts & Xeric Shrublands",1089110.26176248
31,142941,3267,10000,8225.766855,1234.797015,"MCD09_mean_08",9460.56387,6990.96984,"IM_14","IndoMalay","Mangroves",119125.2374617
32,666166,5490,10000,7851.115946,707.952981,"MCD09_mean_08",8559.068927,7143.162965,"PA_1","Palearctic","Tropical & Subtropical Moist Broadleaf Forests",511013.17083952
33,14778591,0,10000,5829.936299,1599.486002,"MCD09_mean_08",7429.422301,4230.450297,"PA_4","Palearctic","Temperate Broadleaf & Mixed Forests",8693080.70914956
34,2891794,0,10000,6089.309139,1772.782735,"MCD09_mean_08",7862.091874,4316.526404,"PA_5","Palearctic","Temperate Conifer Forests",1713206.30862659
35,24585235,0,9946,6285.092654,605.216592,"MCD09_mean_08",6890.309246,5679.876062,"PA_6","Palearctic","Boreal Forests/Taiga",9974753.84803102
36,8286176,0,9307,4377.315049,1440.822861,"MCD09_mean_08",5818.13791,2936.492188,"PA_8","Palearctic","Temperate Grasslands, Savannas & Shrublands",4720739.03932887
37,526568,0,8279,3826.005335,2631.827179,"MCD09_mean_08",6457.832514,1194.178156,"PA_9","Palearctic","Flooded Grasslands & Savannas",338367.403951761
38,4899545,0,10000,5935.808732,1953.435751,"MCD09_mean_08",7889.244483,3982.372981,"PA_10","Palearctic","Montane Grasslands & Shrublands",3392431.64470598
39,13143262,0,10000,5933.352139,1008.017713,"MCD09_mean_08",6941.369852,4925.334426,"PA_11","Palearctic","Tundra",4057181.56827342
40,3015613,0,8709,2127.03167,1135.414415,"MCD09_mean_08",3262.446085,991.617255,"PA_12","Palearctic","Mediterranean Forests, Woodlands & Scrub",2055581.75529756
41,24029727,0,35463,1800.444138,1425.554149,"MCD09_mean_08",3225.998287,374.889989,"PA_13","Palearctic","Deserts & Xeric Shrublands",17403596.330573
42,67273,1729,7939,4228.760067,1245.127611,"MCD09_mean_08",5473.887678,2983.632456,"NA_2","Nearctic","Tropical & Subtropical Dry Broadleaf Forests",51094.6339654442
43,375006,2055,9886,6301.44319,1188.061164,"MCD09_mean_08",7489.504354,5113.382026,"NA_3","Nearctic","Tropical & Subtropical Coniferous Forests",289049.53675497
44,4419312,0,9228,5793.879571,638.124111,"MCD09_mean_08",6432.003682,5155.75546,"NA_4","Nearctic","Temperate Broadleaf & Mixed Forests",2842611.26278819
45,3848773,0,10000,5282.106325,1681.118298,"MCD09_mean_08",6963.224623,3600.988027,"NA_5","Nearctic","Temperate Conifer Forests",2306573.43922857
46,11172313,0,10000,6337.794981,827.07859,"MCD09_mean_08",7164.873571,5510.716391,"NA_6","Nearctic","Boreal Forests/Taiga",5103136.38558615
47,107349,2792,8523,5871.765783,908.964485,"MCD09_mean_08",6780.730268,4962.801298,"NA_7","Nearctic","Tropical & Subtropical Grasslands, Savannas & Shrublands",80803.054655962
48,5021883,0,6734,4191.566093,950.767634,"MCD09_mean_08",5142.333727,3240.798459,"NA_8","Nearctic","Temperate Grasslands, Savannas & Shrublands",3096877.65556798
49,14231614,0,10000,5562.88134,1400.708309,"MCD09_mean_08",6963.589649,4162.173031,"NA_11","Nearctic","Tundra",4253620.780699
50,173991,142,7818,1082.03295,877.386877,"MCD09_mean_08",1959.419827,204.646073,"NA_12","Nearctic","Mediterranean Forests, Woodlands & Scrub",121539.999692215
51,3294261,0,9419,3516.698734,1442.394077,"MCD09_mean_08",4959.092811,2074.304657,"NA_13","Nearctic","Deserts & Xeric Shrublands",2324734.02781372
52,1517251,0,8738,3268.91661,1641.971845,"MCD09_mean_08",4910.888455,1626.944765,"NA_98","Nearctic","Lake",875775.204944069
